ISO,Year,Country,Classification,Disaster.Type,Disaster.Subgroup,Region,Continent,Total.Deaths..adjusted.,Total.Damage..adjusted.,CPI,X.1.90.per.day...poverty.gap.index,co2_per_capita,Constant,Damage.pergdp
THA,1997,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,15,1,62.7858352,0.2729512,2.935,1,6.66E-12
THA,1999,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,11,1,65.15554686,0.3452975,2.648,1,7.89E-12
THA,1999,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,268,65.15554686,0.3452975,2.648,1,2.12E-09
THA,1999,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,1,65.15554686,0.3452975,2.648,1,7.89E-12
THA,1999,Thailand,Tropical,Drought,Climatological,South-Eastern Asia,Asia,1,1,65.15554686,0.3452975,2.648,1,7.89E-12
THA,1999,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,4,1,65.15554686,0.3452975,2.648,1,7.89E-12
THA,1999,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,8,13001,65.15554686,0.3452975,2.648,1,1.03E-07
THA,1999,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,3,1,65.15554686,0.3452975,2.648,1,7.89E-12
THA,2000,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,1,67.35575898,0.3934352,2.681,1,7.91E-12
THA,2000,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,52,57501,67.35575898,0.3934352,2.681,1,4.55E-07
THA,2000,Thailand,Tropical,Epidemic,Biological,South-Eastern Asia,Asia,90,1,67.35575898,0.3934352,2.681,1,7.91E-12
THA,2000,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,48,51051,67.35575898,0.3934352,2.681,1,4.04E-07
THA,2000,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,10,507,67.35575898,0.3934352,2.681,1,4.01E-09
THA,2000,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,3,1,67.35575898,0.3934352,2.681,1,7.91E-12
THA,2001,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,1,69.25933995,0.2855477,2.844,1,8.31E-12
THA,2001,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,3,1,69.25933995,0.2855477,2.844,1,8.31E-12
THA,2001,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,105,24501,69.25933995,0.2855477,2.844,1,2.04E-07
THA,2001,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,1,69.25933995,0.2855477,2.844,1,8.31E-12
THA,2001,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,84,4001,69.25933995,0.2855477,2.844,1,3.33E-08
THA,2001,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,34,1,69.25933995,0.2855477,2.844,1,8.31E-12
THA,2001,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,1,69.25933995,0.2855477,2.844,1,8.31E-12
THA,2002,Thailand,Tropical,Drought,Climatological,South-Eastern Asia,Asia,1,2301,70.35781897,0.2152623,2.978,1,1.71E-08
THA,2002,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,1,70.35781897,0.2152623,2.978,1,7.45E-12
THA,2002,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,1,70.35781897,0.2152623,2.978,1,7.45E-12
THA,2002,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,2,2001,70.35781897,0.2152623,2.978,1,1.49E-08
THA,2002,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,155,35828,70.35781897,0.2152623,2.978,1,2.67E-07
THA,2002,Thailand,Tropical,Epidemic,Biological,South-Eastern Asia,Asia,3,1,70.35781897,0.2152623,2.978,1,7.45E-12
THA,2002,Thailand,Tropical,Landslide,Hydrological,South-Eastern Asia,Asia,36,1,70.35781897,0.2152623,2.978,1,7.45E-12
THA,2003,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,7,1401,71.95500655,0.1649409,3.129,1,9.20E-09
THA,2003,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,1,71.95500655,0.1649409,3.129,1,6.57E-12
THA,2003,Thailand,Tropical,Epidemic,Biological,South-Eastern Asia,Asia,8,1,71.95500655,0.1649409,3.129,1,6.57E-12
THA,2003,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,4,25001,71.95500655,0.1649409,3.129,1,1.64E-07
THA,2003,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,1,71.95500655,0.1649409,3.129,1,6.57E-12
THA,2004,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,3,175001,73.88141244,0.1205,3.341,1,1.01E-06
THA,2004,Thailand,Tropical,Landslide,Hydrological,South-Eastern Asia,Asia,4,1,73.88141244,0.1205,3.341,1,5.78E-12
THA,2004,Thailand,Tropical,Epidemic,Biological,South-Eastern Asia,Asia,15,1,73.88141244,0.1205,3.341,1,5.78E-12
THA,2004,Thailand,Tropical,Earthquake,Geophysical,South-Eastern Asia,Asia,8346,1000001,73.88141244,0.1205,3.341,1,5.78E-06
THA,2004,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,3,1,73.88141244,0.1205,3.341,1,5.78E-12
THA,2004,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,14,1,73.88141244,0.1205,3.341,1,5.78E-12
THA,2004,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,10,1,73.88141244,0.1205,3.341,1,5.78E-12
THA,2004,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,2,1,73.88141244,0.1205,3.341,1,5.78E-12
THA,2005,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,11,20001,76.38802721,0.1092669,3.409,1,1.06E-07
THA,2005,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,247,76.38802721,0.1092669,3.409,1,1.30E-09
THA,2005,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,22,121001,76.38802721,0.1092669,3.409,1,6.39E-07
THA,2005,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,56,97001,76.38802721,0.1092669,3.409,1,5.12E-07
THA,2005,Thailand,Tropical,Drought,Climatological,South-Eastern Asia,Asia,1,420001,76.38802721,0.1092669,3.409,1,2.22E-06
THA,2005,Thailand,Tropical,Wildfire,Climatological,South-Eastern Asia,Asia,1,1,76.38802721,0.1092669,3.409,1,5.28E-12
THA,2006,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,165,9941,78.85225551,0.1061529,3.439,1,4.48E-08
THA,2006,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,117,25001,78.85225551,0.1061529,3.439,1,1.13E-07
THA,2006,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,1,78.85225551,0.1061529,3.439,1,4.51E-12
THA,2007,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,3,1501,81.10165893,0.04688114,3.466,1,5.71E-09
THA,2007,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,1,81.10165893,0.04688114,3.466,1,3.80E-12
THA,2007,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,11,1,81.10165893,0.04688114,3.466,1,3.80E-12
THA,2007,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,39,1,81.10165893,0.04688114,3.466,1,3.80E-12
THA,2007,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,4,1,81.10165893,0.04688114,3.466,1,3.80E-12
THA,2008,Thailand,Tropical,Drought,Climatological,South-Eastern Asia,Asia,1,1,84.21522909,0.02026637,3.41,1,3.43E-12
THA,2008,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,22,11501,84.21522909,0.02026637,3.41,1,3.95E-08
THA,2008,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,1,84.21522909,0.02026637,3.41,1,3.43E-12
THA,2008,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,19,16001,84.21522909,0.02026637,3.41,1,5.49E-08
THA,2008,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,345,84.21522909,0.02026637,3.41,1,1.18E-09
THA,2008,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,1,84.21522909,0.02026637,3.41,1,3.43E-12
THA,2009,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,16,1,83.91580741,0.02427893,3.623,1,3.55E-12
THA,2010,Thailand,Tropical,Epidemic,Biological,South-Eastern Asia,Asia,3,1,85.2920606,0.01284957,3.801,1,2.93E-12
THA,2010,Thailand,Tropical,Drought,Climatological,South-Eastern Asia,Asia,1,1,85.2920606,0.01284957,3.801,1,2.93E-12
THA,2010,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,259,332001,85.2920606,0.01284957,3.801,1,9.73E-07
THA,2011,Thailand,Tropical,Drought,Climatological,South-Eastern Asia,Asia,1,1,87.98460292,0.006525152,3.756,1,2.70E-12
THA,2011,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,19,1,87.98460292,0.006525152,3.756,1,2.70E-12
THA,2011,Thailand,Tropical,Epidemic,Biological,South-Eastern Asia,Asia,28,1,87.98460292,0.006525152,3.756,1,2.70E-12
THA,2011,Thailand,Tropical,Earthquake,Geophysical,South-Eastern Asia,Asia,2,1,87.98460292,0.006525152,3.756,1,2.70E-12
THA,2011,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,65,317001,87.98460292,0.006525152,3.756,1,8.55E-07
THA,2011,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,814,40000001,87.98460292,0.006525152,3.756,1,0.000107869
THA,2012,Thailand,Tropical,Drought,Climatological,South-Eastern Asia,Asia,1,1201,89.80529293,0.01141309,3.984,1,3.02E-09
THA,2012,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,1,89.80529293,0.01141309,3.984,1,2.52E-12
THA,2013,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,62,482001,91.12079403,0.003551811,4.22,1,1.15E-06
THA,2013,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,24,1,91.12079403,0.003551811,4.22,1,2.38E-12
THA,2013,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,97001,91.12079403,0.003551811,4.22,1,2.31E-07
THA,2014,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,11,10001,92.59898057,0.004742138,4.13,1,2.46E-08
THA,2014,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,1,92.59898057,0.004742138,4.13,1,2.45E-12
THA,2014,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,1,92.59898057,0.004742138,4.13,1,2.45E-12
THA,2014,Thailand,Tropical,Extreme temperature,Meteorological,South-Eastern Asia,Asia,64,1,92.59898057,0.004742138,4.13,1,2.45E-12
THA,2014,Thailand,Tropical,Drought,Climatological,South-Eastern Asia,Asia,1,1,92.59898057,0.004742138,4.13,1,2.45E-12
THA,2014,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,16,1,92.59898057,0.004742138,4.13,1,2.45E-12
THA,2014,Thailand,Tropical,Earthquake,Geophysical,South-Eastern Asia,Asia,2,62001,92.59898057,0.004742138,4.13,1,1.52E-07
THA,2014,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,5,1,92.59898057,0.004742138,4.13,1,2.45E-12
THA,2015,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,4,562,92.70882199,0.01065701,4.158,1,1.40E-09
THA,2015,Thailand,Tropical,Drought,Climatological,South-Eastern Asia,Asia,1,3300001,92.70882199,0.01065701,4.158,1,8.22E-06
THA,2016,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,5,120001,93.87843648,0.004556511,4.11,1,2.90E-07
THA,2016,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,4,1,93.87843648,0.004556511,4.11,1,2.42E-12
THA,2016,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,15,25001,93.87843648,0.004556511,4.11,1,6.05E-08
THA,2016,Thailand,Tropical,Extreme temperature,Meteorological,South-Eastern Asia,Asia,15,1,93.87843648,0.004556511,4.11,1,2.42E-12
THA,2017,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,10,1401,95.87816577,0.003383013,4.132,1,3.07E-09
THA,2017,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,1,95.87816577,0.003383013,4.132,1,2.19E-12
THA,2017,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,97,1000001,95.87816577,0.003383013,4.132,1,2.19E-06
THA,2017,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,23,1,95.87816577,0.003383013,4.132,1,2.19E-12
THA,2017,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,24,307001,95.87816577,0.003383013,4.132,1,6.73E-07
THA,2017,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,1,95.87816577,0.003383013,4.132,1,2.19E-12
THA,2019,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,8,1,100,0.01907709,3.901,1,1.84E-12
THA,2019,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,20,1,100,0.01907709,3.901,1,1.84E-12
THA,2019,Thailand,Tropical,Drought,Climatological,South-Eastern Asia,Asia,1,1,100,0.01907709,3.901,1,1.84E-12
TJK,1990,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,1,51.106795,0.6363284,2.287,1,3.80E-10
TJK,1992,Tajikistan,Cold Temperate,Mass movement (dry),Geophysical,Central Asia,Asia,13,1,54.88464241,2.198828,1.328,1,5.24E-10
TJK,1992,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1347,300001,54.88464241,2.198828,1.328,1,0.000157131
TJK,1992,Tajikistan,Cold Temperate,Landslide,Hydrological,Central Asia,Asia,244,24101,54.88464241,2.198828,1.328,1,1.26E-05
TJK,1993,Tajikistan,Cold Temperate,Landslide,Hydrological,Central Asia,Asia,6,149001,56.50464564,5.982758,0.924,1,9.05E-05
TJK,1994,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,1,57.97797424,18.89493,0.415,1,6.57E-10
TJK,1995,Tajikistan,Cold Temperate,Insect infestation,Biological,Central Asia,Asia,1,1,59.60449489,12.94,0.424,1,8.12E-10
TJK,1996,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,1,61.35162973,26.95887,0.483,1,9.58E-10
TJK,1996,Tajikistan,Cold Temperate,Epidemic,Biological,Central Asia,Asia,1,1,61.35162973,26.95887,0.483,1,9.58E-10
TJK,1997,Tajikistan,Cold Temperate,Landslide,Hydrological,Central Asia,Asia,41,1,62.7858352,15.95114,0.362,1,1.09E-09
TJK,1997,Tajikistan,Cold Temperate,Epidemic,Biological,Central Asia,Asia,169,1,62.7858352,15.95114,0.362,1,1.09E-09
TJK,1998,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,1,63.76045524,12.03652,0.414,1,7.57E-10
TJK,1998,Tajikistan,Cold Temperate,Landslide,Hydrological,Central Asia,Asia,12,1,63.76045524,12.03652,0.414,1,7.57E-10
TJK,1998,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,52,66001,63.76045524,12.03652,0.414,1,5.00E-05
TJK,1999,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,28,6155,65.15554686,15.62947,0.411,1,5.66E-06
TJK,1999,Tajikistan,Cold Temperate,Epidemic,Biological,Central Asia,Asia,4,1,65.15554686,15.62947,0.411,1,9.20E-10
TJK,1999,Tajikistan,Cold Temperate,Storm,Meteorological,Central Asia,Asia,1,201,65.15554686,15.62947,0.411,1,1.85E-07
TJK,2000,Tajikistan,Cold Temperate,Earthquake,Geophysical,Central Asia,Asia,1,1,67.35575898,9.913839,0.359,1,1.16E-09
TJK,2000,Tajikistan,Cold Temperate,Drought,Climatological,Central Asia,Asia,1,57001,67.35575898,9.913839,0.359,1,6.62E-05
TJK,2001,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,1,69.25933995,9.483549,0.362,1,9.25E-10
TJK,2001,Tajikistan,Cold Temperate,Storm,Meteorological,Central Asia,Asia,1,235,69.25933995,9.483549,0.362,1,2.17E-07
TJK,2001,Tajikistan,Cold Temperate,Landslide,Hydrological,Central Asia,Asia,2,601,69.25933995,9.483549,0.362,1,5.56E-07
TJK,2002,Tajikistan,Cold Temperate,Earthquake,Geophysical,Central Asia,Asia,1,1,70.35781897,7.970634,0.292,1,8.19E-10
TJK,2002,Tajikistan,Cold Temperate,Earthquake,Geophysical,Central Asia,Asia,4,1,70.35781897,7.970634,0.292,1,8.19E-10
TJK,2002,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,25,2837,70.35781897,7.970634,0.292,1,2.32E-06
TJK,2002,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,1,70.35781897,7.970634,0.292,1,8.19E-10
TJK,2002,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,1,70.35781897,7.970634,0.292,1,8.19E-10
TJK,2002,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,9,1,70.35781897,7.970634,0.292,1,8.19E-10
TJK,2003,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,7,20001,71.95500655,7.076958,0.317,1,1.29E-05
TJK,2003,Tajikistan,Cold Temperate,Epidemic,Biological,Central Asia,Asia,1,1,71.95500655,7.076958,0.317,1,6.43E-10
TJK,2003,Tajikistan,Cold Temperate,Landslide,Hydrological,Central Asia,Asia,2,41001,71.95500655,7.076958,0.317,1,2.64E-05
TJK,2003,Tajikistan,Cold Temperate,Landslide,Hydrological,Central Asia,Asia,1,1,71.95500655,7.076958,0.317,1,6.43E-10
TJK,2004,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,12001,73.88141244,2.986688,0.384,1,5.78E-06
TJK,2004,Tajikistan,Cold Temperate,Earthquake,Geophysical,Central Asia,Asia,1,1,73.88141244,2.986688,0.384,1,4.82E-10
TJK,2005,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,9,1,76.38802721,3.021207,0.359,1,4.32E-10
TJK,2005,Tajikistan,Cold Temperate,Landslide,Hydrological,Central Asia,Asia,17,1,76.38802721,3.021207,0.359,1,4.32E-10
TJK,2005,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,50001,76.38802721,3.021207,0.359,1,2.16E-05
TJK,2006,Tajikistan,Cold Temperate,Landslide,Hydrological,Central Asia,Asia,2,1,78.85225551,3.189107,0.384,1,3.53E-10
TJK,2006,Tajikistan,Cold Temperate,Landslide,Hydrological,Central Asia,Asia,22,1,78.85225551,3.189107,0.384,1,3.53E-10
TJK,2006,Tajikistan,Cold Temperate,Earthquake,Geophysical,Central Asia,Asia,4,22001,78.85225551,3.189107,0.384,1,7.77E-06
TJK,2007,Tajikistan,Cold Temperate,Landslide,Hydrological,Central Asia,Asia,17,1,81.10165893,3.472961,0.457,1,2.69E-10
TJK,2007,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,22,1,81.10165893,3.472961,0.457,1,2.69E-10
TJK,2007,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,2,1,81.10165893,3.472961,0.457,1,2.69E-10
TJK,2007,Tajikistan,Cold Temperate,Earthquake,Geophysical,Central Asia,Asia,12,1,81.10165893,3.472961,0.457,1,2.69E-10
TJK,2008,Tajikistan,Cold Temperate,Extreme temperature,Meteorological,Central Asia,Asia,1,840001,84.21522909,1.998723,0.402,1,0.000162749
TJK,2008,Tajikistan,Cold Temperate,Drought,Climatological,Central Asia,Asia,1,1,84.21522909,1.998723,0.402,1,1.94E-10
TJK,2009,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,22,1001,83.91580741,0.7159294,0.332,1,2.01E-07
TJK,2010,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,74,204001,85.2920606,0.7684452,0.337,1,3.62E-05
TJK,2010,Tajikistan,Cold Temperate,Epidemic,Biological,Central Asia,Asia,22,1,85.2920606,0.7684452,0.337,1,1.77E-10
TJK,2010,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,3,1,85.2920606,0.7684452,0.337,1,1.77E-10
TJK,2010,Tajikistan,Cold Temperate,Earthquake,Geophysical,Central Asia,Asia,1,1501,85.2920606,0.7684452,0.337,1,2.66E-07
TJK,2011,Tajikistan,Cold Temperate,Earthquake,Geophysical,Central Asia,Asia,1,1,87.98460292,0.7983702,0.304,1,1.53E-10
TJK,2011,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,1,87.98460292,0.7983702,0.304,1,1.53E-10
TJK,2012,Tajikistan,Cold Temperate,Earthquake,Geophysical,Central Asia,Asia,3,1,89.80529293,0.8183324,0.372,1,1.31E-10
TJK,2012,Tajikistan,Cold Temperate,Extreme temperature,Meteorological,Central Asia,Asia,2,1,89.80529293,0.8183324,0.372,1,1.31E-10
TJK,2012,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,761,89.80529293,0.8183324,0.372,1,9.97E-08
TJK,2013,Tajikistan,Cold Temperate,Extreme temperature,Meteorological,Central Asia,Asia,1,1,91.12079403,0.8275526,0.361,1,1.18E-10
TJK,2014,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,1,92.59898057,0.8430984,0.557,1,1.10E-10
TJK,2014,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,21,2001,92.59898057,0.8430984,0.557,1,2.20E-07
TJK,2015,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,1,92.70882199,0.8660087,0.627,1,1.27E-10
TJK,2015,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,1,92.70882199,0.8660087,0.627,1,1.27E-10
TJK,2015,Tajikistan,Cold Temperate,Earthquake,Geophysical,Central Asia,Asia,3,5001,92.70882199,0.8660087,0.627,1,6.37E-07
TJK,2015,Tajikistan,Cold Temperate,Landslide,Hydrological,Central Asia,Asia,11,1,92.70882199,0.8660087,0.627,1,1.27E-10
TJK,2016,Tajikistan,Cold Temperate,Earthquake,Geophysical,Central Asia,Asia,1,1,93.87843648,0.7402156,0.743,1,1.44E-10
TJK,2016,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,5,1,93.87843648,0.7402156,0.743,1,1.44E-10
TJK,2017,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,1,1,95.87816577,0.6229239,0.886,1,1.40E-10
TJK,2017,Tajikistan,Cold Temperate,Epidemic,Biological,Central Asia,Asia,1,1,95.87816577,0.6229239,0.886,1,1.40E-10
TJK,2017,Tajikistan,Cold Temperate,Landslide,Hydrological,Central Asia,Asia,14,1,95.87816577,0.6229239,0.886,1,1.40E-10
TJK,2018,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,7,1,98.21999062,0.5283546,1.001,1,1.33E-10
TJK,2019,Tajikistan,Cold Temperate,Flood,Hydrological,Central Asia,Asia,5,1,100,0.4498185,0.926,1,1.23E-10
TKM,1993,Turkmenistan,Warm Temperate,Flood,Hydrological,Central Asia,Asia,1,99871,56.50464564,8.774939,6.861,1,3.14E-05
TKM,2000,Turkmenistan,Warm Temperate,Earthquake,Geophysical,Central Asia,Asia,12,1,67.35575898,12.61427,8.296,1,3.44E-10
TLS,2003,Timor-Leste,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,1,71.95500655,11.0911,0.17,1,2.04E-09
TLS,2003,Timor-Leste,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,4,1,71.95500655,11.0911,0.17,1,2.04E-09
TLS,2005,Timor-Leste,Tropical,Epidemic,Biological,South-Eastern Asia,Asia,23,1,76.38802721,9.679477,0.177,1,2.16E-09
TLS,2006,Timor-Leste,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,1,78.85225551,12.05424,0.177,1,2.20E-09
TLS,2007,Timor-Leste,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,1,81.10165893,8.968038,0.177,1,1.84E-09
TLS,2007,Timor-Leste,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,2,1,81.10165893,8.968038,0.177,1,1.84E-09
TLS,2007,Timor-Leste,Tropical,Drought,Climatological,South-Eastern Asia,Asia,1,1,81.10165893,8.968038,0.177,1,1.84E-09
TLS,2014,Timor-Leste,Tropical,Epidemic,Biological,South-Eastern Asia,Asia,3,1,92.59898057,4.43215,0.518,1,6.91E-10
TLS,2015,Timor-Leste,Tropical,Earthquake,Geophysical,South-Eastern Asia,Asia,1,4001,92.70882199,5.002879,0.502,1,2.51E-06
TLS,2016,Timor-Leste,Tropical,Drought,Climatological,South-Eastern Asia,Asia,1,1,93.87843648,4.542602,0.406,1,6.06E-10
TON,1982,Tonga,Sub Tropical,Storm,Meteorological,Polynesia,Oceania,2,1101,37.74582208,1.864349,0.47,1,1.77E-05
TON,1982,Tonga,Sub Tropical,Storm,Meteorological,Polynesia,Oceania,7,21201,37.74582208,1.864349,0.47,1,0.000341576
